Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.59314468502998,6.49964958429337,6.89989104866982,6.99989423155785,6.65926933288574,6.69515579938889,6.9699265062809,7.03324154019356,7.51461461186409,7.90734440088272,8.11339989304543,8.21805223822594,7.91350975632668,7.86832198500633,7.88175165653229,7.82286003232002,7.53346905112267,7.32879638671875,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.60044758021832,4.79431785643101,4.39553633332253,4.54125143587589,5.15465475618839,5.28770051896572,5.75624816119671,6.29261881113052,6.31469190120697,6.17719925940037,6.10367022454739,6.07790760695934,6.11988008022308,5.13896681368351,5.15732504427433,4.42198179662228,4.536222666502,4.45303432643414,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.66469836235046,7.16206431388855,6.19250051677227,6.36046826839447,6.58066868782043,6.91240206360817,6.98403567075729,7.47049003839493,7.7033706009388,8.16123560070992,8.09578895568848,7.78569057583809,7.78825879096985,6.52199685573578,6.69512525200844,6.78795650601387,6.8262591958046,6.78913369774818,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.58189803361893,6.98209777474403,7.11481645703316,7.10295438766479,6.83178752660751,8.7552547454834,8.27190577983856,10.9674915671349,11.3142281770706,12.2905395925045,10.6880828738213,11.3129861652851,9.29940938949585,10.430995374918,12.1412344276905,12.8140136599541,12.2177511453629,11.7113269865513,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.30800074338913,5.33940456807613,5.61565980315208,5.63568770885468,5.40558136999607,5.43580949306488,5.46357482671738,5.35744875669479,6.0153529047966,6.46600797772408,6.2793493270874,6.5914548933506,6.68914839625359,6.9012813270092,6.77953436970711,6.80903270840645,6.78870975971222,6.68456926941872,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Czech Republic,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.71755319833755,5.88764734566212,6.19887225329876,6.55446574091911,6.38547241687775,6.38101026415825,6.1955314129591,6.01604841649532,6.35973364114761,7.29290470480919,6.92806243896484,6.97689205408096,7.02843517065048,7.80669525265694,7.65308514237404,7.24275708198547,7.14959874749184,7.23133906722069,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.10438096523285,8.448326587677,8.70251208543777,8.90363082289696,9.00743082165718,9.09057110548019,9.16879698634148,9.32515561580658,9.51134338974953,10.6743171811104,10.3331558406353,10.1529084146023,10.2413557469845,10.1695828139782,10.1719036698341,10.2271653711796,10.1812340319157,10.1082794368267,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.1253037750721,3.9401963353157,5.03592155873775,5.58189935982227,4.6661339700222,4.5272771269083,4.89260070025921,4.79323901236057,4.47885692119598,4.51187007129192,4.29711006581783,4.7382939606905,4.63176853954792,4.09869812428951,4.13814373314381,4.38930131494999,3.74931842088699,3.31651791930199,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.24128377437592,5.33843189477921,5.43923787772655,5.34410513937473,5.13051226735115,5.23297153413296,5.22500388324261,5.36477789282799,5.46836592257023,5.60756139457226,5.56985177099705,5.33450357615948,5.82828931510448,5.29502630233765,5.46157732605934,5.4116278886795,5.21032176911831,5.87688907980919,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.88427504897118,4.88183312118053,4.98649030923843,4.38888296484947,4.28773872554302,4.35389168560505,3.99365425109863,4.20731976628304,4.72507625818253,5.08706793189049,5.57940006256104,5.66509887576103,5.88520579040051,5.76407723128796,5.84722943603992,5.98247051239014,6.09660409390926,6.13639503717422,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.87205892486056,5.12056935245077,4.84109082141203,4.93477726300933,4.88613230091131,4.83506393612314,4.8450795413552,4.8203273411761,4.75885244484554,5.16610362080368,4.97029006044077,4.89368888810164,4.9574561130944,4.99552113572127,5.03976909497824,5.14078105858687,5.02539004491106,5.02033291903044,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.18035698495606,6.21765590570116,6.1850169657562,6.28234415253252,6.2556858224576,6.20948022484369,6.01418233271344,5.80917343465613,5.95521955781056,6.44831797940775,6.33207142429625,6.75349077448364,6.81533612211433,6.58987385627819,6.52677143218585,6.48671216884924,6.60636769054238,6.64097318280393,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.95592378353939,3.85736190094179,3.91356426981973,3.97880216966147,3.88845022531831,3.88374455570547,3.73704370876318,3.57038649163135,3.73545450466902,4.12931366489636,4.03357528567073,4.14047556810751,4.34561980045918,4.50494336574105,4.58904341141337,4.70057056531302,4.7801870279997,4.91233089242927,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.9563433984553,3.85771374009786,3.91389610852742,3.97914157126881,3.88882873594742,3.88406899532142,3.73734610480566,3.57064959746659,3.73564531973968,4.12948995872505,4.03379086121122,4.14063770126788,4.34578741608812,4.50511813509639,4.58922230077958,4.70075723767071,4.78041061265362,4.91251237560182,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.31528969109058,3.73755842447281,4.45758961141109,5.42486011981964,5.55078461766243,5.57841360569,5.68722188472748,5.86489029228687,5.81637658178806,6.43873289227486,7.12195634841919,7.86521807312965,8.47968235611916,8.55983421206474,8.62127467989922,8.58845710754395,8.29596072435379,8.25742930173874,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.9224428832531,5.40030337870121,5.51073774695396,5.22425286471844,4.85732369124889,4.92229163646698,4.84190061688423,4.44493256509304,4.46634814143181,4.37870137393475,4.15319502353668,4.35706935822964,4.55305427312851,4.65416051447392,4.69173714518547,5.33657260239124,5.36304637789726,5.28763681650162,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.92467796802521,8.82467404007912,8.77833962440491,8.4062248468399,8.49746763706207,8.43694433569908,7.92342126369476,7.63829573988914,7.66487643122673,8.39771777391434,8.23629200458527,8.14439952373505,7.53931999206543,7.71839246153831,7.6815277338028,7.63034075498581,7.71710723638535,7.22756013274193,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.32444871217012,2.30314712971449,2.41566225886345,1.97735391557217,1.7472755163908,1.50560466572642,1.5186189673841,1.57125573605299,1.82916969060898,1.84437874704599,1.81862860918045,1.55357513576746,1.26357385888696,1.87567044049501,2.19292920082808,2.91533973067999,3.15718427300453,3.10709420591593,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.46306504309177,4.58087883889675,5.17604127526283,5.67850098013878,5.42505756020546,5.3124163299799,5.30751124024391,4.0850505232811,3.8957629352808,4.35397922992706,3.45586910843849,4.14872765541077,2.93875001370907,2.83475834876299,2.81877126544714,2.86434311419725,2.90812440216541,2.87002343684435,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.16450814902782,4.78793606162071,4.73278239369392,4.88122701644897,5.15572391450405,5.09132444858551,4.77898307144642,5.03003820776939,5.75216114521027,6.54254853725433,6.33369311690331,5.82266226410866,5.82774616777897,6.00984208285809,6.11678622663021,6.38630390167236,6.50335699319839,6.42935782670975,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.60951738059521,5.13895340263844,5.52298277616501,6.37864395976067,6.81432485580444,7.3762334883213,7.82560035586357,7.93004110455513,8.85792896151543,8.63292217254639,8.59125778079033,8.46997275948524,7.92197361588478,7.51732140779495,7.3317252099514,7.12694451212883,6.81777596473694,6.93037807941437,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.36504669487476,4.72316704690456,4.71262969076633,4.89970929920673,4.31281849741936,4.10098135471344,4.45757284760475,5.00128343701363,4.28063906729221,4.64983433485031,5.46637214720249,4.46897782385349,4.53959591686726,4.0750652551651,4.03363220393658,3.94492037594318,3.85119467973709,3.50255742669106,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.64820055172527,8.74172375187059,8.95415339724257,9.16129243293789,9.16578356474273,9.25615799438854,9.25393610778435,9.15280170021109,9.44467265234284,10.20413010945,10.166054422318,10.0628785516899,10.1684668289784,10.2136418685565,10.2591888534394,10.2023048041518,10.1907692150849,10.1351066328336,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.82272250999634,8.01185291937169,8.24653398190092,8.45785306732217,8.42622069601077,8.42319786108002,8.35620231811777,8.24574506028655,8.44260290207646,9.26710280794529,9.03690013618858,8.89124179329666,8.87771645261209,9.10511905826625,9.21015605614703,9.28728227205929,9.34922198674965,9.26357236567127,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.94346020069459,5.24244553261585,5.49204408595984,5.38908692440852,5.14777209722495,5.13522844406664,5.13862656751809,5.07500218497107,5.12609121154641,5.69890979503475,5.16860187877586,4.92842974473946,5.01424954493061,5.08616174354497,5.08235136499955,5.11016183178001,5.19115414592706,5.20306913922785,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.04798208718112,5.34532364109657,5.58423267307869,5.51562722808188,5.31432597221752,5.2962506796321,5.26675711394953,5.22686420711414,5.33804224274618,5.85182485910274,5.40989190785012,5.11605976351125,5.1663042327208,5.24589162568117,5.2503612190488,5.29605287085256,5.38943176466038,5.40502908635141,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.4398127023744,8.55671451516534,8.77257848063256,8.98681215225184,8.97696029222115,9.04080240988205,9.01454125438442,8.90085995430566,9.16468127377314,9.92179183986344,9.84919810459229,9.8087348277694,9.91247349973082,9.97032923093145,10.0039149718056,9.93907728646599,9.93422778120534,9.87256647855253,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.72256189584732,3.16188372671604,3.24843004345894,3.24226133525372,3.55409123003483,3.5589624196291,3.65788713097572,3.72904241085052,3.44954058527946,3.83063778281212,3.70136126875877,3.40484641492367,3.53699028491974,3.46669256687164,3.64925563335419,3.56886349618435,3.53480093181133,3.50074470043182,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.84289708733559,6.9929450750351,7.36541450023651,7.66964256763458,7.79715701937675,8.00391733646393,8.00972133874893,7.83127173781395,8.09081569314003,8.87984782457352,8.87712463736534,8.9576318860054,9.3015268445015,8.67265313863754,9.49307456612587,9.70412269234657,9.42838788032532,9.20693874359131,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.10492642482655,5.56223733872799,5.0617905916505,5.59349447888478,5.14081920059213,4.71782803415198,5.12574000475996,5.03057812639971,4.62225046822686,5.29328209687514,4.80886050187739,4.64880143366572,4.49859482721628,4.35930539200394,4.4837325754619,4.39871785867878,4.4350732806131,4.66469368434254,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.58447754383087,9.70562770962715,10.0221864879131,10.082833468914,10.1642936468124,10.2148443460464,10.3975810110569,10.3346109390259,10.5136066675186,11.3009974360466,11.2390235066414,11.2030930817127,11.3154701888561,11.435729265213,11.5711249411106,11.4590764045715,11.4789254963398,11.3128922879696,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.90536731481552,3.15246470272541,3.33046242594719,3.53691503405571,3.33140008151531,2.93410252779722,3.14508862793446,3.15149985253811,2.79445163905621,3.83981354534626,2.47556790709496,2.55771651864052,2.42097526788712,2.84087099134922,2.53282114863396,2.65743788331747,3.10769751667976,2.78074592351913,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.69304513931274,2.44616772979498,2.35141739249229,2.34359912574291,2.51868087798357,2.84287910908461,3.3437293022871,3.58607657253742,3.54212298989296,3.49982753396034,3.35062742233276,4.01441715657711,3.92425283789635,4.06464003026485,3.45647037029266,3.09994928538799,2.95565109699965,3.2820712774992,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.39698857069016,7.37039223313332,8.03379863500595,8.25548842549324,8.31636786460876,8.3039328455925,7.8462652862072,7.64387398958206,8.68152007460594,9.8354272544384,9.54538881778717,8.38810354471207,8.37314203381538,8.3957239985466,8.43881890177727,7.93235898017883,8.42134654521942,7.60165899991989,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.83732417225838,9.87246856093407,10.1168245077133,10.3375554084778,10.0803308188915,10.2276973426342,10.1168282330036,9.97119247913361,10.1573929190636,11.1398294568062,11.0054031014442,10.7205376029015,10.7769027352333,10.9319098293781,10.9604604542255,11.0880129039288,11.1306592822075,11.2468346953392,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.83516142517328,3.21807079017162,2.82557681202888,2.84947659820318,2.94254459440708,3.82582657039166,3.80756556987762,3.95668633282185,4.13669236004353,4.61950413882732,4.60780970752239,4.67426776885986,4.11767922341824,4.62300516664982,4.10044826567173,4.62171472609043,3.46157737076283,3.26237045228481,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.14956650137901,8.6266815662384,8.31032320857048,8.45271050930023,8.88630300760269,9.4685323536396,9.55973193049431,9.0982474386692,8.883186429739,8.41496810317039,7.94989392161369,8.08988660573959,8.28215181827545,8.04139003157616,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.32374568283558,5.58440424501896,5.97498826682568,5.41972070932388,5.31079918146133,5.45308403670788,6.03534951806068,5.91316446661949,5.82385957241058,6.07633776962757,6.19317032396793,6.20866529643536,5.93596287071705,5.67892007529736,4.72376607358456,4.71733175218105,4.68799136579037,4.7571174800396,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.69112040102482,6.40109404921532,6.34377002716064,6.47980570793152,6.52855709195137,6.3688836991787,6.59030079841614,6.35892972350121,6.25512301921844,6.38094693422318,6.14943727850914,5.9363566339016,6.01474940776825,6.16954416036606,5.9423740953207,5.96048086881638,6.00867234170437,5.81384375691414,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.47281917929649,3.61678786575794,4.05456349253654,3.55235785245895,3.28615419566631,3.08806207031012,2.94729694724083,3.05363871157169,2.88741365075111,2.96582244336605,3.01872175186872,3.78955081105232,3.50398309528828,3.4607969224453,4.78097684681416,5.80920577049255,5.34073933959007,4.12308685481548,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.71055817604065,6.79371953010559,6.33240938186646,6.64682388305664,8.0478273332119,7.68381729722023,7.2704404592514,7.56464079022408,7.27511271834373,7.1849636733532,6.64511993527412,6.02846629917622,5.68967498838902,6.88907876610756,9.4885528087616,8.59115347266197,8.04162696003914,7.23586902022362,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.88723984360695,4.02058288455009,4.19277921319008,4.28064577281475,4.85830157995224,5.18707856535912,5.02089820802212,5.17998337745667,4.88675907254219,5.21315820515156,5.46349473297596,5.16716241836548,4.89448681473732,5.05037233233452,5.1440667361021,4.51808050274849,5.14076538383961,4.94550988078117,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.87873959541321,6.60283342003822,5.98888024687767,5.76704889535904,5.85191734135151,5.50935566425323,5.5010374635458,5.90158030390739,6.0159008949995,6.16916008293629,8.14559832215309,10.2313630282879,9.66829583048821,7.23788216710091,7.79763609170914,8.62852931022644,8.43686759471893,8.03550109267235,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.26639516915968,4.68107155450209,4.83520003275414,5.04950058901601,5.2896157917511,5.43975043560209,5.57711996741357,5.63191703562606,5.38651219169308,5.77185868299032,5.6116560023465,5.40436703657369,5.35001958208711,5.41699386590488,5.32906518096148,5.58340689623599,5.35985696976998,5.16961891726117,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.39108468924482,9.87526477134296,10.2810906095782,10.4509188176358,10.3812084742928,10.4182274014258,10.4626827394837,10.4356410288183,10.6304671151697,11.6244726552815,11.5460110617586,11.5676545426659,11.6925380551328,11.8244170807946,11.9794248670331,12.3912765599718,12.5768705957096,12.487861039237,..,..,..
